TradeDate,Buy/Sell,Quantity,Symbol,Expiry,Strike,Put/Call,TradePrice,Proceeds,IBCommission,NetCash,AssetClass,Open/CloseIndicator,Multiplier,Notes/Codes
20160929,SELL,-1,NOV   161118C00040000,20161118,40,C,1.3,130,-0.786534,129.213466,OPT,O,100,
20161118,BUY,1,NOV   161118C00040000,20161118,40,C,0,0,0,0,OPT,C,100,Ep
20161123,SELL,-1,NOV   170120C00040000,20170120,40,C,0.62,62,-0.7850516,61.2149484,OPT,O,100,
20160104,SELL,-1,OTEX  160219C00050000,20160219,50,C,1.05,105,-0.245632,104.754368,OPT,O,100,
20160219,BUY,1,OTEX  160219C00050000,20160219,50,C,0,0,0,0,OPT,C,100,Ep
20160222,SELL,-1,OTEX  160318C00050000,20160318,50,C,1.3,130,-0.345234,129.654766,OPT,O,100,
20160318,BUY,1,OTEX  160318C00050000,20160318,50,C,0,0,0,0,OPT,C,100,Ep
20160322,SELL,-1,OTEX  160415C00050000,20160415,50,C,1,100,-1.08558,98.91442,OPT,O,100,
20160415,BUY,1,OTEX  160415C00050000,20160415,50,C,0,0,0,0,OPT,C,100,A
20160302,SELL,-2,PRAA  160617C00030000,20160617,30,C,1.15,230,-0.071814,229.928186,OPT,O,100,
20160617,BUY,2,PRAA  160617C00030000,20160617,30,C,0,0,0,0,OPT,C,100,Ep
20160229,BUY,1,PRAA  160617P00050000,20160617,50,P,0,0,0,0,OPT,C,100,A
20160819,SELL,-2,PRAA  160916C00030000,20160916,30,C,0.6,120,-0.070016,119.929984,OPT,O,100,
20160916,BUY,1,PRAA  160916C00030000,20160916,30,C,3.55,-355,-0.3317,-355.3317,OPT,C,100,P
20160916,BUY,1,PRAA  160916C00030000,20160916,30,C,5.25,-525,0.2683,-524.7317,OPT,C,100,P
20160916,SELL,-1,PRAA  170317C00035000,20170317,35,C,3.25,325,-0.340785,324.659215,OPT,O,100,P
20160916,SELL,-1,PRAA  170317C00035000,20170317,35,C,4.95,495,0.255509,495.255509,OPT,O,100,P
20160219,BUY,1,PRLB  160219C00065000,20160219,65,C,0.16,-16,-0.3404,-16.3404,OPT,C,100,P
20160219,BUY,1,PRLB  160219C00065000,20160219,65,C,0.1,-10,-0.4904,-10.4904,OPT,C,100,P
20160219,SELL,-1,PRLB  160415C00070000,20160415,70,C,1.1,110,-1.094798,108.905202,OPT,O,100,P
20160219,SELL,-1,PRLB  160415C00070000,20160415,70,C,1.16,116,0.2550712,116.2550712,OPT,O,100,P
20160331,BUY,1,PRLB  160415C00070000,20160415,70,C,8.53,-853,-0.3314,-853.3314,OPT,C,100,P
20160331,BUY,1,PRLB  160415C00070000,20160415,70,C,8.53,-853,0.2686,-852.7314,OPT,C,100,P
20160331,SELL,-1,PRLB  161021C00080000,20161021,80,C,7.28,728,-0.3492704,727.6507296,OPT,O,100,P
20160331,SELL,-1,PRLB  161021C00080000,20161021,80,C,7.28,728,0.2507296,728.2507296,OPT,O,100,P
20161021,BUY,2,PRLB  161021C00080000,20161021,80,C,0,0,0,0,OPT,C,100,Ep
20161025,SELL,-2,PRLB  161118C00060000,20161118,60,C,0.7,140,-0.670452,139.329548,OPT,O,100,
20161118,BUY,2,PRLB  161118C00060000,20161118,60,C,0,0,0,0,OPT,C,100,Ep
20161121,SELL,-1,PRLB  161216C00055000,20161216,55,C,0.55,55,-0.334899,54.665101,OPT,O,100,
20161216,BUY,1,PRLB  161216C00055000,20161216,55,C,0,0,0,0,OPT,C,100,Ep
20161219,SELL,-1,PRLB  170217C00055000,20170217,55,C,3.28,328,-0.3498504,327.6501496,OPT,O,100,
20161219,SELL,-1,PRLB  170217C00060000,20170217,60,C,0.97,97,-0.3448146,96.6551854,OPT,O,100,
20161103,SELL,-1,SHAK  161118C00033500,20161118,33.5,C,1.05,105,-0.335989,104.664011,OPT,O,100,
20161116,BUY,1,SHAK  161118C00033500,20161118,33.5,C,1.95,-195,-0.3317,-195.3317,OPT,C,100,
20161116,SELL,-1,SHAK  170120C00035000,20170120,35,C,1.95,195,-0.337951,194.662049,OPT,O,100,
20160211,BUY,2,SPY   160219P00190000,20160219,190,P,8.27,-1654,-1.5808,-1655.5808,OPT,C,100,
20160211,SELL,-1,SPY   160219P00200000,20160219,200,P,17.89,1789,-1.1253176,1787.874682,OPT,C,100,
20160505,SELL,-2,SPY   160617P00177000,20160617,177,P,0.3,60,-1.568108,58.431892,OPT,O,100,
20160617,BUY,2,SPY   160617P00177000,20160617,177,P,0,0,0,0,OPT,C,100,Ep
20160505,BUY,1,SPY   160617P00185000,20160617,185,P,0.6,-60,-1.0814,-61.0814,OPT,O,100,
20160617,SELL,-1,SPY   160617P00185000,20160617,185,P,0,0,0,0,OPT,C,100,Ep
20160323,SELL,-2,SPY   160617P00190000,20160617,190,P,2.8,560,-2.539008,557.460992,OPT,O,100,
20160617,BUY,2,SPY   160617P00190000,20160617,190,P,0,0,0,0,OPT,C,100,Ep
20160323,BUY,1,SPY   160617P00200000,20160617,200,P,5.23,-523,-1.3264,-524.3264,OPT,O,100,
20160617,SELL,-1,SPY   160617P00200000,20160617,200,P,0,0,0,0,OPT,C,100,Ep
20160621,SELL,-1,SPY   160916P00189000,20160916,189,P,2.36,236,-1.0885448,234.9114552,OPT,O,100,P
20160621,SELL,-1,SPY   160916P00189000,20160916,189,P,2.35,235,-0.488523,234.511477,OPT,O,100,P
20160916,BUY,2,SPY   160916P00189000,20160916,189,P,0,0,0,0,OPT,C,100,Ep
20160621,BUY,1,SPY   160916P00200000,20160916,200,P,4.31,-431,-1.0814,-432.0814,OPT,O,100,
20160916,SELL,-1,SPY   160916P00200000,20160916,200,P,0,0,0,0,OPT,C,100,Ep
20161107,SELL,-1,SPY   161118C00214500,20161118,214.5,C,2.08,208,-0.7182344,207.2817656,OPT,O,100,
20161117,BUY,1,SPY   161118C00214500,20161118,214.5,C,4.33,-433,-0.7117,-433.7117,OPT,C,100,
20161107,BUY,1,SPY   161118P00210500,20161118,210.5,P,2.38,-238,-0.7117,-238.7117,OPT,O,100,
20161118,SELL,-1,SPY   161118P00210500,20161118,210.5,P,0,0,0,0,OPT,C,100,Ep
20160920,SELL,-2,SPY   161216P00180000,20161216,180,P,0.9,180,-1.571324,178.428676,OPT,O,100,
20161216,BUY,2,SPY   161216P00180000,20161216,180,P,0,0,0,0,OPT,C,100,Ep
20160920,BUY,1,SPY   161216P00190000,20161216,190,P,1.62,-162,-1.0817,-163.0817,OPT,O,100,
20161216,SELL,-1,SPY   161216P00190000,20161216,190,P,0,0,0,0,OPT,C,100,Ep
20160519,SELL,-1,SSTK  160520C00035000,20160520,35,C,6.33,633,-0.3471994,632.6528006,OPT,C,100,
20160520,BUY,2,SSTK  160520C00040000,20160520,40,C,4.4,-880,-0.0628,-880.0628,OPT,C,100,
20160519,BUY,1,SSTK  160819C00042500,20160819,42.5,C,4.58,-458,-0.3314,-458.3314,OPT,O,100,
20160804,SELL,-1,SSTK  160819C00042500,20160819,42.5,C,15.48,1548,-0.3674464,1547.632554,OPT,C,100,
20160520,SELL,-1,SSTK  160819C00045000,20160819,45,C,5.6,560,-0.345608,559.654392,OPT,O,100,
20160804,BUY,1,SSTK  160819C00045000,20160819,45,C,13.03,-1303,-0.3317,-1303.3317,OPT,C,100,
20160520,SELL,-1,SSTK  160819C00047500,20160819,47.5,C,5.6,560,-0.345608,559.654392,OPT,O,100,
20160817,BUY,1,SSTK  160819C00047500,20160819,47.5,C,13.78,-1378,-0.3317,-1378.3317,OPT,C,100,
20160817,SELL,-1,SSTK  170217C00052500,20170217,52.5,C,11.53,1153,-0.3588354,1152.641165,OPT,O,100,
20160519,BUY,1,SSW   160520P00022500,20160520,22.5,P,7.43,-743,-0.3314,-743.3314,OPT,C,100,
20160519,SELL,-1,SSW   161118P00020000,20161118,20,P,5.78,578,-0.3460004,577.6539996,OPT,O,100,
20161026,BUY,1,SSW   161118P00020000,20161118,20,P,0,0,0,0,OPT,C,100,A
20160104,BUY,1,SVXY  160115P00062500,20160115,62.5,P,0,0,0,0,OPT,C,100,A
20160524,SELL,-1,SVXY  160617C00063000,20160617,63,C,1.25,125,-0.636125,124.363875,OPT,O,100,
20160617,BUY,1,SVXY  160617C00063000,20160617,63,C,0,0,0,0,OPT,C,100,Ep
20160620,SELL,-1,SVXY  160715C00063500,20160715,63.5,C,2,200,-1.08776,198.91224,OPT,O,100,
20160715,BUY,1,SVXY  160715C00063500,20160715,63.5,C,0,0,0,0,OPT,C,100,Ep
20160718,SELL,-1,SVXY  160819C00065000,20160819,65,C,1.5,150,-0.33667,149.66333,OPT,O,100,
20160819,BUY,1,SVXY  160819C00065000,20160819,65,C,0,0,0,0,OPT,C,100,A
20160111,BUY,1,SWKS  160115P00072500,20160115,72.5,P,6.97,-697,-1.0917,-698.0917,OPT,C,100,
20160111,SELL,-1,SWKS  160219P00070000,20160219,70,P,7.47,747,-1.1074448,745.8925552,OPT,O,100,
20160217,BUY,1,SWKS  160219P00070000,20160219,70,P,7.11,-711,-1.0904,-712.0904,OPT,C,100,
20160203,SELL,-1,SWKS  160311P00062000,20160311,62,P,2.1,210,-1.096264,208.903736,OPT,O,100,
20160311,BUY,1,SWKS  160311P00062000,20160311,62,P,0,0,0,0,OPT,C,100,Ep
20160217,SELL,-1,SWKS  160520P00065000,20160520,65,P,7.24,724,-1.1081832,722.8918168,OPT,O,100,
20160520,BUY,1,SWKS  160520P00065000,20160520,65,P,0,0,0,0,OPT,C,100,A
20160614,SELL,-1,SWKS  160819P00060000,20160819,60,P,2.6,260,-1.089068,258.910932,OPT,O,100,
20160819,BUY,1,SWKS  160819P00060000,20160819,60,P,0,0,0,0,OPT,C,100,Ep
20160923,SELL,-1,SWKS  161028P00072500,20161028,72.5,P,1.4,140,-1.086752,138.913248,OPT,O,100,
20161028,BUY,1,SWKS  161028P00072500,20161028,72.5,P,0,0,0,0,OPT,C,100,Ep
20160121,SELL,-1,TWTR  160219C00022500,20160219,22.5,C,0.5,50,-0.79462,49.20538,OPT,O,100,
20160219,BUY,1,TWTR  160219C00022500,20160219,22.5,C,0,0,0,0,OPT,C,100,Ep
20160303,SELL,-1,TWTR  160401C00022500,20160401,22.5,C,0.25,25,-0.783945,24.216055,OPT,O,100,
20160401,BUY,1,TWTR  160401C00022500,20160401,22.5,C,0,0,0,0,OPT,C,100,Ep
20160420,SELL,-1,TWTR  160520C00020000,20160520,20,C,0.53,53,-1.0845554,51.9154446,OPT,O,100,
20160520,BUY,1,TWTR  160520C00020000,20160520,20,C,0,0,0,0,OPT,C,100,Ep
20160531,BUY,1,TWTR  160916C00016000,20160916,16,C,1.54,-154,-1.0814,-155.0814,OPT,O,100,
20160916,SELL,-1,TWTR  160916C00016000,20160916,16,C,2.92,292,-1.0900656,290.9099344,OPT,C,100,
20160531,SELL,-1,TWTR  160916C00018000,20160916,18,C,0.9,90,-1.085362,88.914638,OPT,O,100,
20160916,BUY,1,TWTR  160916C00018000,20160916,18,C,0,0,0,0,OPT,C,100,A
20160531,SELL,-1,TWTR  160916C00019000,20160916,19,C,0.69,69,-1.0849042,67.9150958,OPT,O,100,
20160916,BUY,1,TWTR  160916C00019000,20160916,19,C,0.12,-12,-1.0817,-13.0817,OPT,C,100,
20161212,SELL,-1,VRSN  170317C00085000,20170317,85,C,1.97,197,-1.0969946,195.9030054,OPT,O,100,
20161212,SELL,-1,VRSN  170317P00080000,20170317,80,P,3.68,368,-1.1007224,366.8992776,OPT,O,100,
20160111,BUY,1,WFC   160115P00052500,20160115,52.5,P,2.49,-249,-1.0917,-250.0917,OPT,C,100,
20160111,SELL,-1,WFC   160415P00050000,20160415,50,P,2.49,249,-1.0982816,247.9017184,OPT,O,100,
20160414,BUY,1,WFC   160415P00050000,20160415,50,P,1.22,-122,-1.0814,-123.0814,OPT,C,100,
20160414,SELL,-1,WFC   160520P00050000,20160520,50,P,2.02,202,-1.0878036,200.9121964,OPT,O,100,
20160520,BUY,1,WFC   160520P00050000,20160520,50,P,0,0,0,0,OPT,C,100,A
20160523,SELL,-1,WFC   160624C00050000,20160624,50,C,0.5,50,-0.78449,49.21551,OPT,O,100,
20160624,BUY,1,WFC   160624C00050000,20160624,50,C,0,0,0,0,OPT,C,100,Ep
20160708,SELL,-1,WFC   160819C00049000,20160819,49,C,0.65,65,-0.784817,64.215183,OPT,O,100,
20160819,BUY,1,WFC   160819C00049000,20160819,49,C,0,0,0,0,OPT,C,100,Ep
20160823,SELL,-1,WFC   160916C00049000,20160916,49,C,0.54,54,-1.0848772,52.9151228,OPT,O,100,
20160916,BUY,1,WFC   160916C00049000,20160916,49,C,0,0,0,0,OPT,C,100,Ep
20160919,SELL,-1,WFC   161021C00048000,20161021,48,C,0.45,45,-0.784681,44.215319,OPT,O,100,
20161021,BUY,1,WFC   161021C00048000,20161021,48,C,0,0,0,0,OPT,C,100,Ep
20161027,SELL,-1,WFC   161216C00047000,20161216,47,C,0.71,71,-0.6652478,70.3347522,OPT,O,100,
20161216,BUY,1,WFC   161216C00047000,20161216,47,C,0,0,0,0,OPT,C,100,A
20160516,SELL,-1,WFM   160819C00033000,20160819,33,C,0.81,81,-0.7851658,80.2148342,OPT,O,100,
20160819,BUY,1,WFM   160819C00033000,20160819,33,C,0,0,0,0,OPT,C,100,Ep
20160822,SELL,-1,WFM   160916C00031500,20160916,31.5,C,0.3,30,-1.084354,28.915646,OPT,O,100,
20160916,BUY,1,WFM   160916C00031500,20160916,31.5,C,0,0,0,0,OPT,C,100,Ep
20160919,SELL,-1,WFM   161021C00030000,20161021,30,C,0.3,30,-1.084354,28.915646,OPT,O,100,
20161021,BUY,1,WFM   161021C00030000,20161021,30,C,0,0,0,0,OPT,C,100,Ep
20161024,SELL,-1,WFM   161118C00030000,20161118,30,C,0.55,55,-0.784899,54.215101,OPT,O,100,
20161118,BUY,1,WFM   161118C00030000,20161118,30,C,0,0,0,0,OPT,C,100,A
